bookkeeping,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,markup_description,name,newick,pk,status
False,3,0,0,,10,12909,bvx,dibo1245,{},1.07773,language,17.2305,,Dibole,"('Central Dibole [cent2035]':1,'Northern Dibole [nort2801]':1,'Southern Dibole [sout2816]':1)'Dibole [dibo1245][bvx]-l-':1",15488,safe
False,0,0,0,,10,12805,dio,dibo1247,{},9.0611,language,6.3731,,Dibo,'Dibo [dibo1247][dio]-l-':1,15372,safe
False,0,0,0,,21,5344,duy,dica1235,{},17.8846,language,121.606,,Dicamay Agta,'Dicamay Agta [dica1235][duy]-l-':1,7820,extinct
False,0,0,0,,270,6745,did,didi1258,{},4.21489,language,33.6869,,Didinga,'Didinga [didi1258][did]-l-':1,9268,safe
False,1,0,0,,371,7067,ddo,dido1241,{},42.2646,language,45.8096,,Tsez,('Sagadin [saga1261]':1)'Tsez [dido1241][ddo]-l-':1,9462,definitely endangered
False,0,0,0,,66,8183,dif,dier1241,{},-28.1667,language,138.0,,Dieri,'Dieri [dier1241][dif]-l-':1,10907,safe
False,0,0,0,,151,1247,mhu,diga1241,{},28.4993,language,96.8803,,Tawra,'Tawra [diga1241][mhu]-l-':1,2442,vulnerable
False,0,0,0,,10,21354,dig,digo1243,{},-4.62101,language,39.1752,,Digo,'Digo [digo1243][dig]-l-':1,22142,safe
False,9,0,0,,10,12624,dur,diii1241,{},7.77412,language,13.9884,,Dii,"('Boow [boow1238]':1,'Goom [goom1239]':1,'Home [home1245]':1,'Mambe' [mamb1293]':1,'Mamna'a [mamn1243]':1,'Ngbang [ngba1279]':1,'Nyok [nyok1241]':1,'Sagzee [sagz1238]':1,'Vaazin [vaaz1238]':1)'Dii [diii1241][dur]-l-':1",15252,safe
False,2,0,0,,10,15147,cfa,diji1241,{},9.67567,language,11.5201,,Dijim-Bwilim,"('Bwilim [bwil1244]':1,'Dijim [diji1242]':1)'Dijim-Bwilim [diji1241][cfa]-l-':1",17051,safe
False,2,0,0,,416,7371,dil,dill1242,{},12.0347,language,29.6056,,Dilling,"('Debri [debr1242]':1,'Nuclear Dilling [nucl1344]':1)'Dilling [dill1242][dil]-l-':1",9763,definitely endangered
False,0,0,0,,37,37,NOCODE_Dima-Bottego,dima1246,{},,language,,,Dima-Bottego,'Dima-Bottego [dima1246]-l-':1,493,safe
False,2,0,0,,151,6378,dis,dima1251,{},25.4198,language,93.1806,,Dimasa,"('Hariamba [hari1249]':1,'Nuclear Dimasa [nucl1318]':1)'Dimasa [dima1251][dis]-l-':1",8940,vulnerable
False,0,0,0,,260,260,jma,dima1252,{},-9.70322,language,149.605,,Dima,'Dima [dima1252][jma]-l-':1,1455,safe
False,0,0,0,,10,15471,dii,dimb1238,{},4.80551,language,10.9888,,Dimbong,'Dimbong [dimb1238][dii]-l-':1,17393,critically endangered
False,0,0,0,,202,202,dim,dime1235,{},6.20951,language,36.3329,,Dime,'Dime [dime1235][dim]-l-':1,1348,vulnerable
False,0,0,0,,50,3684,dmc,dimi1244,{},-4.8296,language,145.676,,Dimir,'Dimir [dimi1244][dmc]-l-':1,5578,safe
False,5,0,0,,89,14154,diq,diml1238,{},38.6147,language,39.6388,,Dimli,"('Dumbuli [dumb1240]':1,'Hazzu [hazz1238]':1,'Kori [kori1257]':1,'Motki [motk1236]':1,'Sivereki [sive1238]':1)'Dimli [diml1238][diq]-l-':1",16360,safe
False,0,0,0,,10,15483,diz,ding1239,{},-4.44304,language,19.3881,,Ding,'Ding [ding1239][diz]-l-':1,17424,safe
False,4,0,0,,21,19360,ddi,diod1237,{},-9.38654,language,150.168,,Diodio,"('Awale [awal1237]':1,'Central Diodio [cent2065]':1,'Iauiaula [iaui1237]':1,'Utalo [utal1237]':1)'Diodio [diod1237][ddi]-l-':1",20722,safe
False,0,0,0,,66,8183,dit,dira1238,{},-28.7992,language,138.078,,Dirari,'Dirari [dira1238][dit]-l-':1,10905,extinct
False,0,0,0,,376,14830,gdl,dira1242,{},5.60452,language,37.4026,,Dirasha,'Dirasha [dira1242][gdl]-l-':1,16760,safe
False,0,0,0,,10,19132,diu,diri1252,{},-18.1681,language,20.6678,,Diriku,'Diriku [diri1252][diu]-l-':1,20468,safe
False,0,0,0,,10,12830,dir,diri1253,{},7.83766,language,11.6321,,Dirim,'Dirim [diri1253][dir]-l-':1,15376,safe
False,0,0,0,,376,7182,dwa,diri1259,{},11.1701,language,9.32363,,Diri,'Diri [diri1259][dwa]-l-':1,9613,safe
False,0,0,0,,362,12141,dsi,disa1239,{},10.3218,language,19.2156,,Disa,'Disa [disa1239][dsi]-l-':1,14746,safe
False,2,0,0,,10,21237,tbz,dita1238,{},10.1614,language,1.18045,,Ditammari,"('Eastern Ditammari [east2394]':1,'Western Ditammari [west2460]':1)'Ditammari [dita1238][tbz]-l-':1",22055,safe
False,0,0,0,,345,2988,dtd,diti1235,{},,language,,,Ditidaht,'Ditidaht [diti1235][dtd]-l-':1,4703,safe
False,0,0,0,,50,5644,diy,diuw1238,{},-5.12627,language,139.455,,Diuwe,'Diuwe [diuw1238][diy]-l-':1,8170,safe
False,0,0,0,,383,12467,xtd,diux1235,{},17.3596,language,-97.3861,,Diuxi-Tilantongo Mixtec,'Diuxi-Tilantongo Mixtec [diux1235][xtd]-l-':1,15064,safe
False,0,0,0,,21,20856,dix,dixo1238,{},-16.3267,language,167.516,,Dixon Reef,'Dixon Reef [dixo1238][dix]-l-':1,21826,safe
False,0,0,0,,413,413,mdx,dizi1235,{},6.1405,language,35.5763,,Dizin,'Dizin [dizi1235][mdx]-l-':1,1822,safe
False,1,0,0,,14,455,djd,djam1255,{},-15.0558,language,130.06,,Jaminjung,('Ngaliwuru [ngal1294]':1)'Jaminjung [djam1255][djd]-l-':1,1917,severely endangered
False,0,0,0,,66,8226,djr,djam1256,{},-12.021,language,135.59,,Djambarrpuyngu,'Djambarrpuyngu [djam1256][djr]-l-':1,10945,safe
False,0,0,0,,66,2108,djf,djan1238,{},-16.91051,language,144.93245,,Djangun,'Djangun [djan1238][djf]-l-':1,3791,extinct
False,0,0,0,,354,1626,djn,djau1244,{},-14.1361,language,133.002,,Jawoyn,'Jawoyn [djau1244][djn]-l-':1,3037,severely endangered
False,0,0,0,,110,2262,djw,djaw1238,{},-16.4163,language,123.186,,Djawi,'Djawi [djaw1238][djw]-l-':1,4030,extinct
False,0,0,0,,150,150,djj,djee1236,{},-12.0133,language,134.097,,Djeebbana,'Djeebbana [djee1236][djj]-l-':1,1240,safe
False,0,0,0,,58,649,jbt,djeo1235,{},-12.038,language,-64.6694,,Djeoromitxí,'Djeoromitxí [djeo1235][jbt]-l-':1,2068,severely endangered
False,5,0,0,,10,5151,dyi,djim1235,{},8.36279,language,-4.45627,,Djimini Senoufo,"('Diamala [diam1238]':1,'Djafolo [djaf1238]':1,'Dofana [dofa1238]':1,'Foolo [fool1238]':1,'Singala [sing1265]':1)'Djimini Senoufo [djim1235][dyi]-l-':1",7468,safe
False,0,0,0,,14,456,jig,djin1251,{},-17.165,language,133.659,,Djingili,'Djingili [djin1251][jig]-l-':1,1920,severely endangered
False,3,0,0,,66,2123,djb,djin1252,{},-12.93,language,134.967,,Djinba,"('Dabi [dabi1239]':1,'Ganalbingu [gana1269]':1,'Mandjalpingu [mand1418]':1)'Djinba [djin1252][djb]-l-':1",3815,safe
False,6,0,0,,66,2123,dji,djin1253,{},-12.462,language,134.82,,Djinang,"('Balurbi [balu1254]':1,'Djadiwitjibi [djad1244]':1,'Manyarring [many1257]':1,'Mildjingi [mild1238]':1,'Murrungun [murr1257]':1,'Wulaki [wula1244]':1)'Djinang [djin1253][dji]-l-':1",3816,definitely endangered
False,0,0,0,,66,5808,,djiw1241,{},-24.10724,language,116.98858,,Djiwarli,'Djiwarli [djiw1241][dze]-l-':1,8274,extinct
False,3,0,0,,21,13160,kvo,dobe1238,{},-6.32531,language,134.638,,Dobel,"('Northern Dobel [nort2862]':1,'Southeast Dobel [sout2888]':1,'Straits Dobel [stra1243]':1)'Dobel [dobe1238][kvo]-l-':1",15771,safe
False,5,0,0,,21,19361,dob,dobu1241,{},-9.63239,language,150.825,,Dobu,"('Central Dobu [cent2069]':1,'Galubwa [galu1239]':1,'Loboda [lobo1241]':1,'Sanaroa [sana1279]':1,'Ubuia [ubui1237]':1)'Dobu [dobu1241][dob]-l-':1",20725,safe
False,0,0,0,,10,18906,doe,doee1238,{},-6.25844,language,38.4902,,Doe,'Doe [doee1238][doe]-l-':1,20228,safe
False,0,0,0,,21,20731,dgg,doga1238,{},-9.63698,language,149.841,,Doga,'Doga [doga1238][dgg]-l-':1,21709,definitely endangered
False,0,0,0,,50,10815,dgx,dogh1241,{},-9.13688,language,148.766,,Doghoro,'Doghoro [dogh1241][dgx]-l-':1,13601,safe
False,0,0,0,,10,9875,dgs,dogo1294,{},10.0489,language,-4.35805,,Dogoso,'Dogoso [dogo1294][dgs]-l-':1,12548,safe
False,6,0,0,,10,12551,dos,dogo1295,{},10.1899,language,-4.1493,,Dogosé,"('Gbeyãse [gbey1245]':1,'Gbogorose [gbog1238]':1,'Klamaasise [klam1253]':1,'Lutise [luti1242]':1,'Mesise [mesi1242]':1,'Sukurase [suku1258]':1)'Dogosé [dogo1295][dos]-l-':1",15140,safe
False,5,0,0,,89,11252,dgo,dogr1250,{},32.5534,language,75.7111,,Dogri,"('Bhatbali [bhat1262]':1,'East Dogri [east2309]':1,'Kandiali [kand1292]':1,'North Dogri [nort1624]':1,'Nuclear Dogri [nucl1279]':1)'Dogri [dogr1250][dgo]-l-':1",14096,safe
False,0,0,0,,196,6571,dgr,dogr1252,{},62.3823,language,-114.193,,Dogrib,'Dogrib [dogr1252][dgr]-l-':1,9163,vulnerable
False,0,0,0,,30,482,dbg,dogu1235,{},14.5872,language,-3.56855,,Dogul Dom Dogon,'Dogul Dom Dogon [dogu1235][dbg]-l-':1,1980,safe
False,0,0,0,,10,5174,dbi,doka1242,{},10.2287,language,7.96099,,Doka,'Doka [doka1242][dbi]-l-':1,7520,safe
False,0,0,0,,10,7537,uya,doko1243,{},5.39961,language,8.26925,,Doko-Uyanga,'Doko-Uyanga [doko1243][uya]-l-':1,10074,safe
False,0,0,0,,118,2287,dlg,dolg1241,{},71.1083,language,94.2936,,Dolgan,'Dolgan [dolg1241][dlg]-l-':1,4064,definitely endangered
False,0,0,0,,151,11873,dre,dolp1239,{},29.1957,language,83.2927,,Dolpo,'Dolpo [dolp1239][dre]-l-':1,14604,definitely endangered
False,19,0,0,,89,3968,rmt,doma1258,{},32.0,language,35.0,,Domari,"('Barake [bara1354]':1,'Beirut [beir1242]':1,'Beludji [belu1238]':1,'Churi-Wali [chur1259]':1,'Domaki [doma1259]':1,'Helebi [hele1238]':1,'Karachi [kara1460]':1,'Koli [koli1251]':1,'Kurbat [kurb1242]':1,'Kurbati [kurb1241]':1,'Luli [luli1238]':1,'Marashi [mara1375]':1,'Maznoug [mazn1238]':1,'Nablos [nabl1238]':1,'Nawar [nawa1257]':1,'Nawari [nawa1256]':1,'Qinati [qina1238]':1,'Wogri-Boli [wogr1238]':1,'Yürük [yuru1260]':1)'Domari [doma1258][rmt]-l-':1",6004,severely endangered
False,0,0,0,,89,3968,dmk,doma1260,{},36.3258,language,74.7984,,Domaaki,'Domaaki [doma1260][dmk]-l-':1,6002,severely endangered
False,3,0,0,,10,17290,dov,domb1246,{},-18.37,language,26.502,,Toka-Leya-Dombe,"('Dombe [domb1247]':1,'Leya [leya1238]':1,'Toka [toka1243]':1)'Toka-Leya-Dombe [domb1246][dov]-l-':1",18840,safe
False,0,0,0,,193,4386,doq,domi1236,{},18.8798,language,-71.1722,,Dominican Sign Language,'Dominican Sign Language [domi1236][doq]-l-':1,6546,safe
False,1,0,0,,50,5536,doa,domm1246,{},-6.03737,language,144.895,,Dom,('Era [eraa1239]':1)'Dom [domm1246][doa]-l-':1,8086,safe
False,0,0,0,,10,15593,doy,domp1238,{},8.182,language,-2.295,,Dompo,'Dompo [domp1238][doy]-l-':1,17608,safe
False,0,0,0,,86,86,dof,domu1245,{},-10.151,language,148.45,,Domu,'Domu [domu1245][dof]-l-':1,723,safe
False,0,0,0,,50,5490,dev,domu1246,{},-5.81856,language,146.682,,Domung,'Domung [domu1246][dev]-l-':1,8018,safe
False,0,0,0,,21,10662,dok,dond1249,{},0.80348,language,120.707,,Dondo,'Dondo [dond1249][dok]-l-':1,13508,vulnerable
False,3,0,0,,190,4320,sce,dong1285,{},35.5808,language,103.558,,Dongxiang,"('Sijiaji [siji1238]':1,'Suonanba [suon1238]':1,'Wangjiaji [wang1256]':1)'Dongxiang [dong1285][sce]-l-':1",6465,vulnerable
False,0,0,0,,151,21107,yik,dong1286,{},25.435,language,100.178,,Dongshanba Lalo,'Dongshanba Lalo [dong1286][yik]-l-':1,22018,vulnerable
False,0,0,0,,10,15190,doo,dong1290,{},2.96683,language,29.9619,,Dongo,'Dongo [dong1290][doo]-l-':1,17124,safe
False,0,0,0,,10,10155,doh,dong1293,{},8.64119,language,11.9924,,Dong,'Dong [dong1293][doh]-l-':1,12828,safe
False,0,0,0,,429,7430,ddd,dong1294,{},4.43426,language,33.2429,,Dongotono,'Dongotono [dong1294][ddd]-l-':1,9862,vulnerable
False,2,0,0,,30,478,dds,donn1238,{},14.3402,language,-3.51468,,Tommo-Donno So Dogon,"('Donno So [donn1239]':1,'Tommo So [tomm1242][dto]':1)'Tommo-Donno So Dogon [donn1238][dds]-l-':1",1966,safe
False,0,0,0,,10,19085,dde,doon1238,{},-4.30483,language,13.5641,,Doondo,'Doondo [doon1238][dde]-l-':1,20404,safe
False,0,0,0,,107,4025,NOCODE_Dorasque,dora1242,{},8.567442,language,-82.375717,,Dorasque,'Dorasque [dora1242]-l-':1,6064,extinct
False,0,0,0,,21,19309,dor,dori1246,{},-9.11536,language,160.897,,Dori'o,'Dori'o [dori1246][dor]-l-':1,20649,safe
False,3,0,0,,174,174,kqc,doro1266,{},-9.56687,language,147.986,,Doromu-Koki,"('Koki [koki1244]':1,'Kokila [koki1243]':1,'Koriko [kori1263]':1)'Doromu-Koki [doro1266][kqc]-l-':1",1292,safe
True,0,0,0,,120,120,drr,doro1267,{},-8.30556,language,157.767,,Dororo,'Dororo [doro1267][drr]-l-':1,1159,extinct
False,0,0,0,,342,4690,doz,dorz1235,{},6.25237,language,37.5554,,Dorze,'Dorze [dorz1235][doz]-l-':1,6891,safe
False,0,0,0,,421,421,dol,doso1239,{},-7.85806,language,142.656,,Doso,'Doso [doso1239][dol]-l-':1,1839,safe
False,0,0,0,,89,6007,dty,doty1234,{},,language,,,Dotyali,'Dotyali [doty1234][dty]-l-':1,8486,safe
False,0,0,0,,85,3918,tds,dout1240,{},-3.24832,language,138.22,,Doutai,'Doutai [dout1240][tds]-l-':1,5876,severely endangered
False,3,0,0,,10,9982,dow,doya1240,{},8.68604,language,13.0768,,Doyayo,"('Marke [mark1254]':1,'Sewe [sewe1240]':1,'Teere [teer1238]':1)'Doyayo [doya1240][dow]-l-':1",12627,safe
False,0,0,0,,219,4462,NOCODE_Dre,dree1234,{},-8.5,language,141.68,,Dre,'Dre [dree1234]-l-':1,6675,safe
False,2,0,0,,89,13717,drt,dren1238,{},52.9024,language,6.51539,,Drents,"('North Drente [nort2629]':1,'South Drente [sout2628]':1)'Drents [dren1238][drt]-l-':1",16119,vulnerable
False,2,0,0,,151,2462,duu,drun1238,{},28.00792,language,98.49449,,Drung,"('Dulong River [dulo1243]':1,'Nu River [nuri1244]':1)'Drung [drun1238][duu]-l-':1",4248,safe
False,4,0,0,,10,17403,dua,dual1243,{},4.10208,language,9.61877,,Duala,"('Bodiman [bodi1252]':1,'Mungo [mung1265]':1,'Oli [olii1238]':1,'Pongo [pong1251]':1)'Duala [dual1243][dua]-l-':1",19026,safe
False,0,0,0,,21,13429,dup,duan1242,{},1.56829,language,103.36,,Duano,'Duano [duan1242][dup]-l-':1,15977,safe
False,5,0,0,,21,19361,dva,duau1237,{},-10.187,language,151.218,,Duau,"('Dawada [dawa1243]':1,'Guleguleu [gule1242]':1,'Mwalukwasia [mwal1238]':1,'Siausi [siau1242]':1,'Somwadina [somw1237]':1)'Duau [duau1237][dva]-l-':1",20727,safe
False,0,0,0,,89,11175,dub,dubl1239,{},21.5161,language,73.218,,Dubli,'Dubli [dubl1239][dub]-l-':1,14018,safe
False,0,0,0,,186,1315,dmu,dubu1240,{},-3.62591,language,140.768,,Dubu,'Dubu [dubu1240][dmu]-l-':1,2533,vulnerable
False,0,0,0,,50,3688,duk,dudu1240,{},-5.43119,language,145.642,,Duduela,'Duduela [dudu1240][duk]-l-':1,5592,safe
False,2,0,0,,10,12624,ndu,dugu1248,{},8.38689,language,13.3966,,Dugun,"('Naan [naan1239]':1,'Saan [saan1245]':1)'Dugun [dugu1248][ndu]-l-':1",15253,safe
False,4,0,0,,10,12880,dbm,dugu1249,{},10.05,language,10.21,,Duguri,"('Badara Duguri [bada1259]':1,'Gar Duguri [gard1242]':1,'Northeast Duguri [nort2805]':1,'Southwest Duguri [sout2821]':1)'Duguri [dugu1249][dbm]-l-':1",15406,safe
False,1,0,0,,376,12297,dme,dugw1239,{},10.752,language,14.2134,,Dugwor,('Mikere [mike1242]':1)'Dugwor [dugw1239][dme]-l-':1,14877,safe
False,0,0,0,,376,12398,kbz,duhw1236,{},9.32586,language,8.77995,,Duhwa,'Duhwa [duhw1236][kbz]-l-':1,14990,safe
False,0,0,0,,107,6069,NOCODE_Duit,duit1239,{},5.786798,language,-73.021374,,Duit,'Duit [duit1239]-l-':1,8535,extinct
False,0,0,0,,21,21791,nke,duke1237,{},-7.97768,language,157.064,,Duke,'Duke [duke1237][nke]-l-':1,22478,safe
False,0,0,0,,10,12879,dbo,dulb1238,{},10.1911,language,9.94759,,Dulbu,'Dulbu [dulb1238][dbo]-l-':1,15403,critically endangered
False,0,0,0,,10,9983,duz,duli1241,{},9.11241,language,13.4232,,Duli-Gewe,'Duli-Gewe [duli1241][duz]-l-':1,12628,extinct
False,0,0,0,,10,19102,dma,duma1253,{},-0.91927,language,13.0046,,Duma,'Duma [duma1253][dma]-l-':1,20424,safe
False,0,0,0,,21,15693,duf,dumb1241,{},-22.0947,language,166.531,,Dumbea,'Dumbea [dumb1241][duf]-l-':1,17711,vulnerable
False,0,0,0,,37,37,NOCODE_Dume,dume1236,{},,language,,,Dume,'Dume [dume1236]-l-':1,511,safe
False,4,0,0,,151,8950,dus,dumi1241,{},27.45849,language,86.75699,,Dumi,"('Brasmi [bras1238]':1,'Kharbari [khar1291]':1,'Lamdija [lamd1238]':1,'Makpa [makp1238]':1)'Dumi [dumi1241][dus]-l-':1",11690,critically endangered
False,0,0,0,,21,15943,dmv,dump1242,{},5.93483,language,117.419,,Dumpas,'Dumpas [dump1242][dmv]-l-':1,18055,safe
False,0,0,0,,50,3689,wtf,dump1243,{},-5.82002,language,145.655,,Dumpu,'Dumpu [dump1243][wtf]-l-':1,5597,safe
False,0,0,0,,50,3692,dui,dumu1246,{},-5.55315,language,146.082,,Dumun,'Dumun [dumu1246][dui]-l-':1,5608,critically endangered
False,0,0,0,,,,duc,duna1248,{},-5.41439,language,142.475,,Duna,'Duna [duna1248][duc]-l-':1,381,safe
False,0,0,0,,89,8455,duh,dung1251,{},22.306,language,73.187,,Dungra Bhil,'Dungra Bhil [dung1251][duh]-l-':1,11168,safe
False,1,0,0,,151,8957,raa,dung1252,{},26.9813,language,87.3328,,Dungmali,('Khesang [khes1241]':1)'Dungmali [dung1252][raa]-l-':1,11715,definitely endangered
False,3,0,0,,151,11776,dng,dung1253,{},42.7292,language,76.8382,,Dungan,"('Ganzu [ganz1245]':1,'Shaanxi [shaa1242]':1,'Yage [yage1238]':1)'Dungan [dung1253][dng]-l-':1",14541,definitely endangered
False,0,0,0,,395,1762,dbv,dung1254,{},10.5043,language,8.19543,,Dungu,'Dungu [dung1254][dbv]-l-':1,3301,safe
False,11,0,0,,21,5343,duo,dupa1235,{},17.3748,language,122.188,,Dupaninan Agta,"('Barongagunay [baro1254]':1,'Bolos Point [bolo1267]':1,'Camonayan [camo1251]':1,'Palaui Island [pala1346]':1,'Peñablanca [pena1263]':1,'Roso [roso1237]':1,'Santa Ana-Gonzaga [sant1419]':1,'Santa Margarita [sant1418]':1,'Tanglagan [tang1350]':1,'Valley Cove [vall1250]':1,'Yaga [yaga1257]':1)'Dupaninan Agta [dupa1235][duo]-l-':1",7818,vulnerable
False,0,0,0,,151,4239,drq,dura1244,{},28.173,language,84.435,,Dura,'Dura [dura1244][drq]-l-':1,6385,safe
False,2,0,0,,21,7890,mvp,duri1242,{},-3.37081,language,119.871,,Duri,"('Cakke [cakk1237]':1,'Kalosi [kalo1260]':1)'Duri [duri1242][mvp]-l-':1",10633,safe
False,0,0,0,,279,279,dbn,duri1243,{},-1.38946,language,130.925,,Duriankere,'Duriankere [duri1243][dbn]-l-':1,1492,critically endangered
False,4,0,0,,355,3040,pci,duru1236,{},19.0534,language,82.4881,,Duruwa,"('Dharba [dhar1246]':1,'Kukanar [kuka1245]':1,'Nethanar [neth1239]':1,'Tiriya [tiri1256]':1)'Duruwa [duru1236][pci]-l-':1",4767,critically endangered
False,0,0,0,,10,21355,dug,duru1249,{},-4.09629,language,39.322,,Duruma,'Duruma [duru1249][dug]-l-':1,22144,safe
False,0,0,0,,21,15660,dsn,dusn1237,{},-2.73859,language,134.391,,Dusner,'Dusner [dusn1237][dsn]-l-':1,17637,extinct
False,2,0,0,,21,7851,duw,dusu1267,{},-1.57408,language,114.979,,Dusun Witu,"('Dusun Pepas [dusu1268]':1,'Nuclear Dusun Witu [nucl1553]':1)'Dusun Witu [dusu1267][duw]-l-':1",10558,safe
False,2,0,0,,21,5356,duq,dusu1269,{},-0.85277,language,115.392,,Dusun Malang,"('Bayan [baya1259]':1,'Nuclear Dusun Malang [nucl1554]':1)'Dusun Malang [dusu1269][duq]-l-':1",7850,safe
False,0,0,0,,21,5356,dun,dusu1271,{},-1.95514,language,115.578,,Dusun Deyah,'Dusun Deyah [dusu1271][dun]-l-':1,7847,safe
False,0,0,0,,193,4381,dse,dutc1253,{},52.1251,language,4.91133,,Dutch Sign Language,'Dutch Sign Language [dutc1253][dse]-l-':1,6522,safe
False,5,0,0,,89,16125,nld,dutc1256,{},52.0,language,5.0,,Dutch,"('Brabants [brab1243]':1,'Brabants {Dutch} [brab1242]':1,'Northern North Hollandish [nort2636]':1,'Oost-Vlaams [oost1241]':1,'South Guelderish [sout2637]':1)'Dutch [dutc1256][nld]-l-':1",18197,safe
False,0,0,0,,122,11400,dux,duun1242,{},10.9234,language,-5.85872,,Duungooma,'Duungooma [duun1242][dux]-l-':1,14275,safe
False,0,0,0,,10,12624,dae,duup1238,{},8.55031,language,13.4544,,Duupa,'Duupa [duup1238][dae]-l-':1,15254,safe
False,0,0,0,,369,1656,NOCODE_Duvle-Wano-Pidgin,duvl1238,{},,language,,,Duvle-Wano-Pidgin,'Duvle-Wano-Pidgin [duvl1238]-l-':1,3082,safe
False,2,0,0,,85,718,duv,duvl1242,{},-3.21832,language,137.964,,Duvle,"('Eastern Duvle [east2501]':1,'Western Duvle [west2583]':1)'Duvle [duvl1242][duv]-l-':1",2184,safe
False,0,0,0,,376,7184,dbp,duwa1244,{},12.803,language,11.3367,,Duwai,'Duwai [duwa1244][dbp]-l-':1,9616,safe
False,0,0,0,,21,20779,gve,duwe1237,{},-6.45752,language,146.841,,Duwet,'Duwet [duwe1237][gve]-l-':1,21766,vulnerable
False,3,0,0,,10,19255,nnu,dwan1238,{},7.70712,language,-0.43011,,Dwang,"('Bekye [beky1238]':1,'Kenyen [keny1276]':1,'Wiase [wias1238]':1)'Dwang [dwan1238][nnu]-l-':1",20568,safe
False,3,0,0,,66,2109,dyy,dyaa1242,{},-16.596,language,145.388,,Dyaabugay,"('Gulay {Dyaabugay} [gula1264]':1,'Njakali [njak1238]':1,'Nuclear Dyaabugay [nucl1336]':1)'Dyaabugay [dyaa1242][dyy]-l-':1",3794,safe
False,0,0,0,,110,2264,dyb,dyab1238,{},-17.18653,language,122.52306,,Dyaberdyaber,'Dyaberdyaber [dyab1238][dyb]-l-':1,4032,extinct
False,0,0,0,,66,681,dyn,dyan1250,{},-30.8469,language,152.602,,Dyangadi,'Dyangadi [dyan1250][dyn]-l-':1,2130,extinct
False,1,0,0,,10,9878,dya,dyan1251,{},10.8342,language,-3.59179,,Dyan,('Zanga [zang1250]':1)'Dyan [dyan1251][dya]-l-':1,12553,safe
False,0,0,0,,376,14960,NOCODE_Dyarim,dyar1234,{},10.03,language,9.065,,Dyarim,'Dyarim [dyar1234]-l-':1,16854,safe
False,5,0,0,,66,66,dbl,dyir1250,{},-17.4516,language,145.544,,Dyirbal,"('Dyiru [dyir1251]':1,'Girramy [girr1240]':1,'Gulnguy [guln1239]':1,'Mamu [mamu1253]':1,'Ngadjan [ngad1260]':1)'Dyirbal [dyir1250][dbl]-l-':1",683,critically endangered
False,0,0,0,,110,2267,dyd,dyug1238,{},-17.906,language,122.408,,Dyugun,'Dyugun [dyug1238][dyd]-l-':1,4038,extinct
False,3,0,0,,122,16410,dyu,dyul1238,{},10.4536,language,-4.72007,,Dyula,"('Dioula Véhiculaire [diou1238]':1,'Kong Jula [kong1292]':1,'Tagboussikan [tagb1257]':1)'Dyula [dyul1238][dyu]-l-':1",18420,safe
False,3,0,0,,10,12565,jen,dzaa1238,{},9.26671,language,11.3884,,Dza,"('Jaule [jaul1239]':1,'Kaigama [kaig1239]':1,'Laredo [lare1247]':1)'Dza [dzaa1238][jen]-l-':1",15156,safe
False,1,0,0,,151,11859,dzl,dzal1238,{},27.7855,language,91.374,,Dzalakha,('Khomakha [khom1239]':1)'Dzalakha [dzal1238][dzl]-l-':1,14586,vulnerable
False,4,0,0,,10,19122,dzn,dzan1238,{},2.24195,language,19.0022,,Dzando,"('Lokay [loka1254]':1,'Maboko [mabo1238]':1,'Moliba [moli1246]':1,'Molunga [molu1244]':1)'Dzando [dzan1238][dzn]-l-':1",20443,safe
False,0,0,0,,366,1649,bpn,dzao1238,{},24.9754,language,112.326,,Dzao Min,'Dzao Min [dzao1238][bpn]-l-':1,3069,safe
False,0,0,0,,10,17504,add,dzod1238,{},6.89005,language,10.7633,,Dzodinka,'Dzodinka [dzod1238][add]-l-':1,19165,safe
False,3,0,0,,151,14614,dzo,dzon1239,{},27.410786,language,89.581604,,Dzongkha,"('Ha {Bhutan} [haaa1251]':1,'Northern Thimphu [nort2708]':1,'Wang-The [wang1287]':1)'Dzongkha [dzon1239][dzo]-l-':1",16585,vulnerable
False,0,0,0,,308,308,NOCODE_Dzubukua,dzub1241,{},-8.514206,language,-39.397888,,Dzubukua,'Dzubukua [dzub1241]-l-':1,1543,extinct
False,2,0,0,,122,11400,dnn,dzuu1241,{},11.3796,language,-4.92036,,Dzùùngoo,"('Kpango [kpan1247]':1,'Nuclear Dzùùngoo [dzuu1242]':1)'Dzùùngoo [dzuu1241][dnn]-l-':1",14276,safe
False,0,0,0,,369,1686,NOCODE_Early-East-African-Pidgin-Arabic,earl1245,{},,language,,,Early East African Pidgin Arabic,'Early East African Pidgin Arabic [earl1245]-l-':1,3141,safe
False,0,0,0,,143,4124,ktv,east1236,{},15.8553,language,107.644,,Eastern Katu,'Eastern Katu [east1236][ktv]-l-':1,6163,safe
False,5,0,0,,329,329,kee,east1472,{},35.5216,language,-106.453,,Eastern Keres,"('Cochiti [coch1273]':1,'San Felipe [sanf1260]':1,'Santa Ana [sant1426]':1,'Santo Domingo [sant1425]':1,'Zia {United States} [ziaa1251]':1)'Eastern Keres [east1472][kee]-l-':1",1571,safe
